date, milk_ML
13/3/2011,  37.48 
14/3/2011,  37.59 
15/3/2011,  37.21 
16/3/2011,  37.86 
17/3/2011,  37.29 
18/3/2011,  37.86 
19/3/2011,  37.46 
20/3/2011,  38.17 
21/3/2011,  37.40 
22/3/2011,  38.26 
23/3/2011,  37.94 
24/3/2011,  38.27 
25/3/2011,  38.15 
26/3/2011,  38.53 
27/3/2011,  37.66 
28/3/2011,  38.06 
29/3/2011,  38.38 
30/3/2011,  38.91 
31/3/2011,  38.48 
1/4/2011,  38.84 
2/4/2011,  38.42 
3/4/2011,  38.86 
4/4/2011,  38.73 
5/4/2011,  38.78 
6/4/2011,  38.82 
7/4/2011,  38.86 
8/4/2011,  38.99 
9/4/2011,  39.53 
10/4/2011,  39.07 
11/4/2011,  39.61 
12/4/2011,  39.14 
13/4/2011,  39.68 
14/4/2011,  39.51 
15/4/2011,  39.75 
16/4/2011,  39.70 
17/4/2011,  40.12 
18/4/2011,  39.58 
19/4/2011,  40.05 
20/4/2011,  39.75 
21/4/2011,  40.58 
22/4/2011,  40.19 
23/4/2011,  40.79 
24/4/2011,  40.10 
25/4/2011,  40.71 
26/4/2011,  39.97 
27/4/2011,  40.88 
28/4/2011,  40.44 
29/4/2011,  41.15 
30/4/2011,  40.76 
1/5/2011,  41.52 
2/5/2011,  40.99 
3/5/2011,  41.01 
4/5/2011,  40.70 
5/5/2011,  41.29 
6/5/2011,  40.65 
7/5/2011,  41.44 
8/5/2011,  40.14 
9/5/2011,  40.46 
10/5/2011,  39.83 
11/5/2011,  40.74 
12/5/2011,  40.42 
13/5/2011,  40.43 
14/5/2011,  40.70 
15/5/2011,  41.13 
16/5/2011,  40.34 
17/5/2011,  40.67 
18/5/2011,  40.37 
19/5/2011,  40.64 
20/5/2011,  40.22 
21/5/2011,  40.87 
22/5/2011,  40.17 
23/5/2011,  40.14 
24/5/2011,  39.61 
25/5/2011,  39.90 
26/5/2011,  39.79 
27/5/2011,  40.24 
28/5/2011,  39.58 
29/5/2011,  40.11 
30/5/2011,  39.32 
31/5/2011,  39.58 
1/6/2011,  39.48 
2/6/2011,  40.06 
3/6/2011,  39.47 
4/6/2011,  40.51 
5/6/2011,  39.56 
6/6/2011,  39.67 
7/6/2011,  39.23 
8/6/2011,  39.82 
9/6/2011,  39.11 
10/6/2011,  39.88 
11/6/2011,  39.23 
12/6/2011,  39.63 
13/6/2011,  38.86 
14/6/2011,  39.27 
15/6/2011,  38.88 
16/6/2011,  39.42 
17/6/2011,  38.86 
18/6/2011,  39.40 
19/6/2011,  38.99 
20/6/2011,  38.47 
21/6/2011,  38.60 
22/6/2011,  38.85 
23/6/2011,  38.39 
24/6/2011,  38.58 
25/6/2011,  38.45 
26/6/2011,  38.54 
27/6/2011,  38.09 
28/6/2011,  38.43 
29/6/2011,  38.06 
30/6/2011,  38.41 
1/7/2011,  37.80 
2/7/2011,  38.58 
3/7/2011,  37.99 
4/7/2011,  38.32 
5/7/2011,  37.73 
6/7/2011,  38.53 
7/7/2011,  37.66 
8/7/2011,  38.00 
9/7/2011,  37.81 
10/7/2011,  37.97 
11/7/2011,  37.51 
12/7/2011,  37.90 
13/7/2011,  37.65 
14/7/2011,  37.98 
15/7/2011,  37.78 
16/7/2011,  38.05 
17/7/2011,  37.29 
18/7/2011,  37.26 
19/7/2011,  36.42 
20/7/2011,  37.15 
21/7/2011,  36.52 
22/7/2011,  37.34 
23/7/2011,  36.73 
24/7/2011,  37.34 
25/7/2011,  36.72 
26/7/2011,  36.94 
27/7/2011,  36.74 
28/7/2011,  37.11 
29/7/2011,  36.41 
30/7/2011,  37.14 
31/7/2011,  36.63 
1/8/2011,  36.61 
2/8/2011,  36.19 
3/8/2011,  36.43 
4/8/2011,  35.67 
5/8/2011,  36.50 
6/8/2011,  36.09 
7/8/2011,  36.34 
8/8/2011,  35.44 
9/8/2011,  36.11 
10/8/2011,  35.61 
11/8/2011,  36.29 
12/8/2011,  35.48 
13/8/2011,  36.04 
14/8/2011,  35.42 
15/8/2011,  35.75 
16/8/2011,  35.38 
17/8/2011,  35.52 
18/8/2011,  35.31 
19/8/2011,  35.68 
20/8/2011,  35.13 
21/8/2011,  35.98 
22/8/2011,  34.84 
23/8/2011,  35.75 
24/8/2011,  35.06 
25/8/2011,  35.71 
26/8/2011,  34.74 
27/8/2011,  35.66 
28/8/2011,  35.07 
29/8/2011,  35.19 
30/8/2011,  34.73 
31/8/2011,  35.56 
1/9/2011,  34.67 
2/9/2011,  35.48 
3/9/2011,  35.05 
4/9/2011,  35.58 
5/9/2011,  34.68 
6/9/2011,  35.03 
7/9/2011,  34.50 
8/9/2011,  35.11 
9/9/2011,  34.35 
10/9/2011,  35.15 
11/9/2011,  34.57 
12/9/2011,  35.11 
13/9/2011,  34.03 
14/9/2011,  34.94 
15/9/2011,  34.06 
16/9/2011,  35.30 
17/9/2011,  34.47 
18/9/2011,  35.05 
19/9/2011,  34.20 
20/9/2011,  34.71 
21/9/2011,  34.33 
22/9/2011,  34.69 
23/9/2011,  34.40 
24/9/2011,  34.85 
25/9/2011,  34.53 
26/9/2011,  34.81 
27/9/2011,  34.27 
28/9/2011,  34.83 
29/9/2011,  34.55 
30/9/2011,  35.00 
1/10/2011,  34.51 
2/10/2011,  34.73 
3/10/2011,  33.76 
4/10/2011,  34.20 
5/10/2011,  33.90 
6/10/2011,  34.50 
7/10/2011,  33.80 
8/10/2011,  34.39 
9/10/2011,  34.25 
10/10/2011,  34.63 
11/10/2011,  33.68 
12/10/2011,  34.88 
13/10/2011,  33.86 
14/10/2011,  34.72 
15/10/2011,  34.14 
16/10/2011,  34.72 
17/10/2011,  33.90 
18/10/2011,  34.45 
19/10/2011,  33.85 
20/10/2011,  34.24 
21/10/2011,  33.97 
22/10/2011,  34.58 
23/10/2011,  34.19 
24/10/2011,  34.56 
25/10/2011,  33.91 
26/10/2011,  34.51 
27/10/2011,  33.93 
28/10/2011,  34.52 
29/10/2011,  33.80 
30/10/2011,  34.68 
31/10/2011,  34.43 
1/11/2011,  34.42 
2/11/2011,  33.72 
3/11/2011,  34.50 
4/11/2011,  34.09 
5/11/2011,  34.71 
6/11/2011,  33.87 
7/11/2011,  33.85 
8/11/2011,  33.91 
9/11/2011,  34.48 
10/11/2011,  33.94 
11/11/2011,  34.83 
12/11/2011,  34.20 
13/11/2011,  34.68 
14/11/2011,  34.16 
15/11/2011,  34.66 
16/11/2011,  34.12 
17/11/2011,  34.83 
18/11/2011,  34.35 
19/11/2011,  35.07 
20/11/2011,  34.41 
21/11/2011,  34.77 
22/11/2011,  34.44 
23/11/2011,  35.08 
24/11/2011,  34.46 
25/11/2011,  35.27 
26/11/2011,  34.53 
27/11/2011,  35.57 
28/11/2011,  34.43 
29/11/2011,  35.12 
30/11/2011,  34.81 
1/12/2011,  35.33 
2/12/2011,  34.78 
3/12/2011,  35.67 
4/12/2011,  34.86 
5/12/2011,  35.31 
6/12/2011,  34.59 
7/12/2011,  35.54 
8/12/2011,  34.86 
9/12/2011,  35.42 
10/12/2011,  35.23 
11/12/2011,  35.59 
12/12/2011,  34.64 
13/12/2011,  35.49 
14/12/2011,  34.95 
15/12/2011,  35.46 
16/12/2011,  34.79 
17/12/2011,  35.67 
18/12/2011,  34.88 
19/12/2011,  35.38 
20/12/2011,  35.07 
21/12/2011,  35.60 
22/12/2011,  35.38 
23/12/2011,  36.08 
24/12/2011,  36.28 
25/12/2011,  34.99 
26/12/2011,  35.75 
27/12/2011,  36.27 
28/12/2011,  35.62 
29/12/2011,  35.97 
30/12/2011,  35.63 
31/12/2011,  36.54 
1/1/2012,  35.52 
2/1/2012,  36.07 
3/1/2012,  35.27 
4/1/2012,  35.83 
5/1/2012,  35.53 
6/1/2012,  35.85 
7/1/2012,  35.77 
8/1/2012,  36.08 
9/1/2012,  35.70 
10/1/2012,  36.40 
11/1/2012,  35.94 
12/1/2012,  36.32 
13/1/2012,  35.92 
14/1/2012,  36.60 
15/1/2012,  35.82 
16/1/2012,  36.14 
17/1/2012,  35.77 
18/1/2012,  36.06 
19/1/2012,  36.08 
20/1/2012,  36.40 
21/1/2012,  36.36 
22/1/2012,  36.67 
23/1/2012,  35.78 
24/1/2012,  36.51 
25/1/2012,  36.03 
26/1/2012,  36.79 
27/1/2012,  36.18 
28/1/2012,  36.51 
29/1/2012,  36.19 
30/1/2012,  36.11 
31/1/2012,  35.91 
1/2/2012,  36.57 
2/2/2012,  36.19 
3/2/2012,  36.37 
4/2/2012,  35.29 
5/2/2012,  36.19 
6/2/2012,  35.76 
7/2/2012,  36.24 
8/2/2012,  35.83 
9/2/2012,  36.00 
10/2/2012,  36.02 
11/2/2012,  36.22 
12/2/2012,  36.15 
13/2/2012,  36.02 
14/2/2012,  36.00 
15/2/2012,  36.77 
16/2/2012,  36.10 
17/2/2012,  36.77 
18/2/2012,  36.84 
19/2/2012,  36.84 
20/2/2012,  36.28 
21/2/2012,  36.53 
22/2/2012,  36.73 
23/2/2012,  36.99 
24/2/2012,  36.77 
25/2/2012,  37.36 
26/2/2012,  36.87 
27/2/2012,  37.06 
28/2/2012,  37.04 
29/2/2012,  -   
1/3/2012,  37.50 
2/3/2012,  37.68 
3/3/2012,  38.22 
4/3/2012,  37.76 
5/3/2012,  38.37 
6/3/2012,  37.56 
7/3/2012,  38.09 
8/3/2012,  37.61 
9/3/2012,  38.45 
10/3/2012,  37.87 
11/3/2012,  38.78 
12/3/2012,  38.08 
13/3/2012,  38.17 
14/3/2012,  38.54 
15/3/2012,  38.90 
16/3/2012,  38.23 
17/3/2012,  38.91 
18/3/2012,  38.52 
19/3/2012,  38.93 
20/3/2012,  38.33 
21/3/2012,  38.93 
22/3/2012,  38.48 
23/3/2012,  39.42 
24/3/2012,  39.01 
25/3/2012,  39.80 
26/3/2012,  38.39 
27/3/2012,  38.80 
28/3/2012,  39.12 
29/3/2012,  39.80 
30/3/2012,  39.32 
31/3/2012,  40.09 
1/4/2012,  40.46 
2/4/2012,  39.38 
3/4/2012,  40.38 
4/4/2012,  39.42 
5/4/2012,  40.33 
6/4/2012,  39.73 
7/4/2012,  40.55 
8/4/2012,  40.00 
9/4/2012,  40.75 
10/4/2012,  39.58 
11/4/2012,  40.40 
12/4/2012,  39.70 
13/4/2012,  40.32 
14/4/2012,  40.56 
15/4/2012,  40.37 
16/4/2012,  39.85 
17/4/2012,  40.67 
18/4/2012,  40.14 
19/4/2012,  40.51 
20/4/2012,  39.89 
21/4/2012,  40.68 
22/4/2012,  40.04 
23/4/2012,  40.69 
24/4/2012,  39.73 
25/4/2012,  40.36 
26/4/2012,  40.00 
27/4/2012,  40.31 
28/4/2012,  39.86 
29/4/2012,  40.25 
30/4/2012,  38.89 
1/5/2012,  39.95 
2/5/2012,  39.12 
3/5/2012,  40.44 
4/5/2012,  39.54 
5/5/2012,  40.78 
6/5/2012,  39.63 
7/5/2012,  40.60 
8/5/2012,  39.80 
9/5/2012,  40.65 
10/5/2012,  39.93 
11/5/2012,  40.93 
12/5/2012,  39.65 
13/5/2012,  40.80 
14/5/2012,  39.94 
15/5/2012,  40.49 
16/5/2012,  40.15 
17/5/2012,  40.86 
18/5/2012,  40.37 
19/5/2012,  41.08 
20/5/2012,  40.24 
21/5/2012,  40.81 
22/5/2012,  40.10 
23/5/2012,  41.15 
24/5/2012,  40.52 
25/5/2012,  40.89 
26/5/2012,  40.82 
27/5/2012,  40.93 
28/5/2012,  40.39 
29/5/2012,  40.61 
30/5/2012,  40.11 
31/5/2012,  41.02 
1/6/2012,  40.58 
2/6/2012,  41.30 
3/6/2012,  40.71 
4/6/2012,  41.24 
5/6/2012,  40.17 
6/6/2012,  40.66 
7/6/2012,  40.30 
8/6/2012,  40.58 
9/6/2012,  39.97 
10/6/2012,  40.29 
11/6/2012,  39.66 
12/6/2012,  40.29 
13/6/2012,  39.42 
14/6/2012,  40.05 
15/6/2012,  39.49 
16/6/2012,  39.97 
17/6/2012,  39.11 
18/6/2012,  39.22 
19/6/2012,  38.85 
20/6/2012,  39.26 
21/6/2012,  39.18 
22/6/2012,  39.51 
23/6/2012,  38.29 
24/6/2012,  38.73 
25/6/2012,  37.80 
26/6/2012,  38.83 
27/6/2012,  37.81 
28/6/2012,  38.60 
29/6/2012,  37.74 
30/6/2012,  38.47 
1/7/2012,  37.16 
2/7/2012,  37.68 
3/7/2012,  36.60 
4/7/2012,  37.30 
5/7/2012,  36.49 
6/7/2012,  37.11 
7/7/2012,  36.51 
8/7/2012,  36.76 
9/7/2012,  35.97 
10/7/2012,  36.65 
11/7/2012,  35.79 
12/7/2012,  36.26 
13/7/2012,  36.07 
14/7/2012,  36.35 
15/7/2012,  35.85 
16/7/2012,  35.97 
17/7/2012,  35.45 
18/7/2012,  35.75 
19/7/2012,  35.33 
20/7/2012,  35.47 
21/7/2012,  35.36 
22/7/2012,  35.62 
23/7/2012,  35.43 
24/7/2012,  35.24 
25/7/2012,  35.39 
26/7/2012,  35.28 
27/7/2012,  35.41 
28/7/2012,  35.66 
29/7/2012,  35.32 
30/7/2012,  35.44 
31/7/2012,  35.34 
1/8/2012,  34.86 
2/8/2012,  34.48 
3/8/2012,  35.26 
4/8/2012,  34.71 
5/8/2012,  34.98 
6/8/2012,  34.53 
7/8/2012,  34.94 
8/8/2012,  34.31 
9/8/2012,  35.14 
10/8/2012,  34.30 
11/8/2012,  35.30 
12/8/2012,  34.78 
13/8/2012,  34.67 
14/8/2012,  34.13 
15/8/2012,  34.72 
16/8/2012,  34.10 
17/8/2012,  34.38 
18/8/2012,  34.26 
19/8/2012,  34.25 
20/8/2012,  33.60 
21/8/2012,  34.13 
22/8/2012,  33.55 
23/8/2012,  33.85 
24/8/2012,  33.48 
25/8/2012,  34.09 
26/8/2012,  33.70 
27/8/2012,  33.92 
28/8/2012,  33.26 
29/8/2012,  34.07 
30/8/2012,  33.28 
31/8/2012,  33.69 
1/9/2012,  33.01 
2/9/2012,  33.88 
3/9/2012,  33.06 
4/9/2012,  33.72 
5/9/2012,  33.22 
6/9/2012,  33.57 
7/9/2012,  33.22 
8/9/2012,  33.85 
9/9/2012,  33.23 
10/9/2012,  33.82 
11/9/2012,  33.01 
12/9/2012,  33.52 
13/9/2012,  32.99 
14/9/2012,  33.54 
15/9/2012,  33.19 
16/9/2012,  33.72 
17/9/2012,  33.04 
18/9/2012,  33.46 
19/9/2012,  33.21 
20/9/2012,  33.33 
21/9/2012,  33.14 
22/9/2012,  33.45 
23/9/2012,  33.07 
24/9/2012,  33.12 
25/9/2012,  32.64 
26/9/2012,  33.09 
27/9/2012,  32.42 
28/9/2012,  32.84 
29/9/2012,  32.80 
30/9/2012,  32.94 
1/10/2012,  32.35 
2/10/2012,  32.51 
3/10/2012,  32.14 
4/10/2012,  32.24 
5/10/2012,  32.20 
6/10/2012,  32.47 
7/10/2012,  32.24 
8/10/2012,  31.77 
9/10/2012,  32.17 
10/10/2012,  32.16 
11/10/2012,  32.12 
12/10/2012,  32.02 
13/10/2012,  32.05 
14/10/2012,  32.05 
15/10/2012,  31.75 
16/10/2012,  31.91 
17/10/2012,  31.86 
18/10/2012,  32.17 
19/10/2012,  31.82 
20/10/2012,  32.25 
21/10/2012,  32.02 
22/10/2012,  31.67 
23/10/2012,  32.13 
24/10/2012,  32.35 
25/10/2012,  31.82 
26/10/2012,  32.05 
27/10/2012,  31.86 
28/10/2012,  32.09 
29/10/2012,  32.24 
30/10/2012,  32.04 
31/10/2012,  31.85 
1/11/2012,  32.16 
2/11/2012,  31.98 
3/11/2012,  32.12 
4/11/2012,  32.08 
5/11/2012,  32.01 
6/11/2012,  31.84 
7/11/2012,  32.03 
8/11/2012,  32.26 
9/11/2012,  32.30 
10/11/2012,  32.39 
11/11/2012,  32.42 
12/11/2012,  32.08 
13/11/2012,  32.49 
14/11/2012,  32.36 
15/11/2012,  32.90 
16/11/2012,  32.13 
17/11/2012,  33.04 
18/11/2012,  32.89 
19/11/2012,  32.59 
20/11/2012,  32.36 
21/11/2012,  33.04 
22/11/2012,  32.46 
23/11/2012,  32.85 
24/11/2012,  32.54 
25/11/2012,  33.04 
26/11/2012,  32.44 
27/11/2012,  33.05 
28/11/2012,  32.47 
29/11/2012,  32.90 
30/11/2012,  32.46 
1/12/2012,  33.30 
2/12/2012,  32.62 
3/12/2012,  33.15 
4/12/2012,  32.63 
5/12/2012,  33.51 
6/12/2012,  32.73 
7/12/2012,  33.51 
8/12/2012,  32.81 
9/12/2012,  33.61 
10/12/2012,  32.87 
11/12/2012,  33.30 
12/12/2012,  32.85 
13/12/2012,  33.41 
14/12/2012,  33.11 
15/12/2012,  33.72 
16/12/2012,  33.17 
17/12/2012,  33.59 
18/12/2012,  33.26 
19/12/2012,  33.95 
20/12/2012,  33.28 
21/12/2012,  34.15 
22/12/2012,  33.48 
23/12/2012,  34.28 
24/12/2012,  34.23 
25/12/2012,  33.63 
26/12/2012,  33.70 
27/12/2012,  34.68 
28/12/2012,  33.48 
29/12/2012,  34.53 
30/12/2012,  34.09 
31/12/2012,  34.58 
1/1/2013,  33.85 
2/1/2013,  34.13 
3/1/2013,  33.94 
4/1/2013,  34.56 
5/1/2013,  34.07 
6/1/2013,  34.69 
7/1/2013,  33.84 
8/1/2013,  34.66 
9/1/2013,  34.21 
10/1/2013,  34.51 
11/1/2013,  34.00 
12/1/2013,  34.68 
13/1/2013,  34.06 
14/1/2013,  34.18 
15/1/2013,  33.85 
16/1/2013,  34.56 
17/1/2013,  33.88 
18/1/2013,  33.09 
19/1/2013,  34.46 
20/1/2013,  34.16 
21/1/2013,  33.69 
22/1/2013,  33.97 
23/1/2013,  33.83 
24/1/2013,  34.38 
25/1/2013,  33.48 
26/1/2013,  34.85 
27/1/2013,  34.15 
28/1/2013,  34.52 
29/1/2013,  33.83 
30/1/2013,  34.76 
31/1/2013,  34.17 
1/2/2013,  34.84 
2/2/2013,  34.38 
3/2/2013,  34.98 
4/2/2013,  34.24 
5/2/2013,  34.88 
6/2/2013,  34.36 
7/2/2013,  34.88 
8/2/2013,  34.30 
9/2/2013,  35.01 
10/2/2013,  34.45 
11/2/2013,  35.36 
12/2/2013,  34.16 
13/2/2013,  35.06 
14/2/2013,  34.40 
15/2/2013,  35.42 
16/2/2013,  35.00 
17/2/2013,  35.49 
18/2/2013,  34.76 
19/2/2013,  35.45 
20/2/2013,  35.06 
21/2/2013,  35.49 
22/2/2013,  34.68 
23/2/2013,  35.45 
24/2/2013,  34.86 
25/2/2013,  35.50 
26/2/2013,  34.70 
27/2/2013,  35.75 
28/2/2013,  35.19 
1/3/2013,  35.99 
2/3/2013,  35.69 
3/3/2013,  36.25 
4/3/2013,  35.34 
5/3/2013,  36.03 
6/3/2013,  35.88 
7/3/2013,  36.17 
8/3/2013,  35.66 
9/3/2013,  36.79 
10/3/2013,  35.73 
11/3/2013,  35.86 
12/3/2013,  35.12 
13/3/2013,  35.99 
14/3/2013,  35.41 
15/3/2013,  36.51 
16/3/2013,  35.95 
17/3/2013,  36.62 
18/3/2013,  35.69 
19/3/2013,  36.26 
20/3/2013,  35.77 
21/3/2013,  36.37 
22/3/2013,  34.69 
23/3/2013,  35.90 
24/3/2013,  35.45 
25/3/2013,  36.14 
26/3/2013,  35.15 
27/3/2013,  35.99 
28/3/2013,  35.43 
29/3/2013,  36.19 
30/3/2013,  35.71 
31/3/2013,  35.85 
1/4/2013,  35.42 
2/4/2013,  35.87 
3/4/2013,  35.41 
4/4/2013,  36.41 
5/4/2013,  35.42 
6/4/2013,  36.58 
7/4/2013,  36.09 
8/4/2013,  36.40 
9/4/2013,  36.16 
10/4/2013,  36.59 
11/4/2013,  36.07 
12/4/2013,  37.07 
13/4/2013,  36.30 
14/4/2013,  37.35 
15/4/2013,  36.44 
16/4/2013,  37.51 
17/4/2013,  36.70 
18/4/2013,  37.72 
19/4/2013,  36.89 
20/4/2013,  37.72 
21/4/2013,  37.40 
22/4/2013,  37.92 
23/4/2013,  37.63 
24/4/2013,  38.37 
25/4/2013,  37.89 
26/4/2013,  38.38 
27/4/2013,  38.37 
28/4/2013,  38.76 
29/4/2013,  38.14 
30/4/2013,  38.91 
1/5/2013,  38.44 
2/5/2013,  39.56 
3/5/2013,  39.13 
4/5/2013,  39.89 
5/5/2013,  39.33 
6/5/2013,  39.89 
7/5/2013,  39.61 
8/5/2013,  40.03 
9/5/2013,  39.91 
10/5/2013,  39.68 
11/5/2013,  40.12 
12/5/2013,  40.18 
13/5/2013,  39.68 
14/5/2013,  40.00 
15/5/2013,  39.84 
16/5/2013,  39.61 
17/5/2013,  39.73 
18/5/2013,  40.33 
19/5/2013,  40.21 
20/5/2013,  39.81 
21/5/2013,  39.88 
22/5/2013,  40.09 
23/5/2013,  40.03 
24/5/2013,  39.84 
25/5/2013,  39.82 
26/5/2013,  40.11 
27/5/2013,  40.21 
28/5/2013,  40.06 
29/5/2013,  39.60 
30/5/2013,  39.93 
31/5/2013,  39.55 
1/6/2013,  40.32 
2/6/2013,  40.02 
3/6/2013,  40.01 
4/6/2013,  39.71 
5/6/2013,  40.10 
6/6/2013,  39.91 
7/6/2013,  40.03 
8/6/2013,  39.85 
9/6/2013,  40.11 
10/6/2013,  39.48 
11/6/2013,  39.71 
12/6/2013,  39.52 
13/6/2013,  39.56 
14/6/2013,  39.29 
15/6/2013,  39.49 
16/6/2013,  39.26 
17/6/2013,  39.17 
18/6/2013,  38.88 
19/6/2013,  38.98 
20/6/2013,  38.67 
21/6/2013,  39.24 
22/6/2013,  38.84 
23/6/2013,  38.58 
24/6/2013,  38.17 
25/6/2013,  38.46 
26/6/2013,  38.01 
27/6/2013,  38.71 
28/6/2013,  38.59 
29/6/2013,  38.43 
30/6/2013,  38.29 
1/7/2013,  37.77 
2/7/2013,  37.62 
3/7/2013,  37.68 
4/7/2013,  37.73 
5/7/2013,  37.49 
6/7/2013,  37.45 
7/7/2013,  37.73 
8/7/2013,  37.51 
9/7/2013,  37.32 
10/7/2013,  37.10 
11/7/2013,  37.42 
12/7/2013,  37.00 
13/7/2013,  37.31 
14/7/2013,  36.73 
15/7/2013,  37.51 
16/7/2013,  36.47 
17/7/2013,  37.01 
18/7/2013,  36.65 
19/7/2013,  36.98 
20/7/2013,  36.67 
21/7/2013,  36.73 
22/7/2013,  36.07 
23/7/2013,  36.38 
24/7/2013,  36.26 
25/7/2013,  36.37 
26/7/2013,  36.07 
27/7/2013,  36.34 
28/7/2013,  35.87 
29/7/2013,  36.39 
30/7/2013,  35.95 
31/7/2013,  36.04 
1/8/2013,  35.73 
2/8/2013,  36.01 
3/8/2013,  35.41 
4/8/2013,  36.22 
5/8/2013,  35.30 
6/8/2013,  36.08 
7/8/2013,  35.51 
8/8/2013,  36.06 
9/8/2013,  36.19 
10/8/2013,  36.29 
11/8/2013,  36.37 
12/8/2013,  36.19 
13/8/2013,  36.08 
14/8/2013,  36.48 
15/8/2013,  35.99 
16/8/2013,  36.40 
17/8/2013,  36.19 
18/8/2013,  35.96 
19/8/2013,  35.95 
20/8/2013,  35.91 
21/8/2013,  35.88 
22/8/2013,  36.31 
23/8/2013,  35.82 
24/8/2013,  36.23 
25/8/2013,  35.90 
26/8/2013,  35.37 
27/8/2013,  36.12 
28/8/2013,  35.95 
29/8/2013,  35.82 
30/8/2013,  36.04 
31/8/2013,  35.94 
1/9/2013,  35.73 
2/9/2013,  35.43 
3/9/2013,  35.96 
4/9/2013,  35.54 
5/9/2013,  36.13 
6/9/2013,  35.34 
7/9/2013,  35.91 
8/9/2013,  35.48 
9/9/2013,  35.34 
10/9/2013,  35.26 
11/9/2013,  35.75 
12/9/2013,  35.46 
13/9/2013,  35.70 
14/9/2013,  35.29 
15/9/2013,  35.53 
16/9/2013,  34.74 
17/9/2013,  35.14 
18/9/2013,  34.87 
19/9/2013,  35.29 
20/9/2013,  34.79 
21/9/2013,  35.65 
22/9/2013,  35.12 
23/9/2013,  35.64 
24/9/2013,  35.02 
25/9/2013,  35.48 
26/9/2013,  35.23 
27/9/2013,  35.51 
28/9/2013,  35.38 
29/9/2013,  35.42 
30/9/2013,  35.58 
1/10/2013,  34.96 
2/10/2013,  34.31 
3/10/2013,  35.50 
4/10/2013,  34.42 
5/10/2013,  35.52 
6/10/2013,  34.72 
7/10/2013,  35.37 
8/10/2013,  34.77 
9/10/2013,  35.50 
10/10/2013,  34.61 
11/10/2013,  35.14 
12/10/2013,  34.98 
13/10/2013,  35.55 
14/10/2013,  34.57 
15/10/2013,  35.39 
16/10/2013,  34.74 
17/10/2013,  35.71 
18/10/2013,  34.89 
19/10/2013,  35.65 
20/10/2013,  35.15 
21/10/2013,  35.40 
22/10/2013,  34.75 
23/10/2013,  35.57 
24/10/2013,  34.41 
25/10/2013,  35.49 
26/10/2013,  35.02 
27/10/2013,  35.57 
28/10/2013,  35.18 
29/10/2013,  35.26 
30/10/2013,  34.61 
31/10/2013,  35.52 
1/11/2013,  35.10 
2/11/2013,  35.82 
3/11/2013,  35.19 
4/11/2013,  35.14 
5/11/2013,  35.00 
6/11/2013,  35.49 
7/11/2013,  35.10 
8/11/2013,  35.41 
9/11/2013,  35.43 
10/11/2013,  35.54 
11/11/2013,  34.96 
12/11/2013,  35.47 
13/11/2013,  35.11 
14/11/2013,  35.84 
15/11/2013,  35.30 
16/11/2013,  35.86 
17/11/2013,  35.51 
18/11/2013,  35.67 
19/11/2013,  35.31 
20/11/2013,  35.81 
21/11/2013,  35.28 
22/11/2013,  36.12 
23/11/2013,  35.42 
24/11/2013,  36.07 
25/11/2013,  35.27 
26/11/2013,  35.97 
27/11/2013,  35.79 
28/11/2013,  36.34 
29/11/2013,  35.87 
30/11/2013,  36.72 
1/12/2013,  35.77 
2/12/2013,  36.56 
3/12/2013,  35.72 
4/12/2013,  36.93 
5/12/2013,  35.74 
6/12/2013,  36.85 
7/12/2013,  36.13 
8/12/2013,  37.01 
9/12/2013,  36.20 
10/12/2013,  37.17 
11/12/2013,  36.14 
12/12/2013,  37.39 
13/12/2013,  36.71 
14/12/2013,  37.31 
15/12/2013,  36.47 
16/12/2013,  37.35 
17/12/2013,  36.53 
18/12/2013,  37.41 
19/12/2013,  36.52 
20/12/2013,  37.29 
21/12/2013,  36.81 
22/12/2013,  37.94 
23/12/2013,  36.34 
24/12/2013,  38.24 
25/12/2013,  36.31 
26/12/2013,  37.68 
27/12/2013,  36.80 
28/12/2013,  37.92 
29/12/2013,  37.18 
30/12/2013,  37.80 
31/12/2013,  37.28 
1/1/2014,  37.92 
2/1/2014,  37.21 
3/1/2014,  38.14 
4/1/2014,  37.24 
5/1/2014,  38.35 
6/1/2014,  37.15 
7/1/2014,  38.23 
8/1/2014,  37.45 
9/1/2014,  38.31 
10/1/2014,  37.69 
11/1/2014,  38.40 
12/1/2014,  37.68 
13/1/2014,  38.08 
14/1/2014,  37.78 
15/1/2014,  38.45 
16/1/2014,  37.62 
17/1/2014,  38.67 
18/1/2014,  37.95 
19/1/2014,  38.43 
20/1/2014,  37.60 
21/1/2014,  38.45 
22/1/2014,  37.72 
23/1/2014,  38.44 
24/1/2014,  38.07 
25/1/2014,  38.79 
26/1/2014,  38.33 
27/1/2014,  38.24 
28/1/2014,  38.02 
29/1/2014,  38.64 
30/1/2014,  37.85 
31/1/2014,  38.51 
1/2/2014,  38.84 
2/2/2014,  39.06 
3/2/2014,  38.44 
4/2/2014,  39.16 
5/2/2014,  38.65 
6/2/2014,  39.16 
7/2/2014,  38.73 
8/2/2014,  39.60 
9/2/2014,  38.90 
10/2/2014,  39.00 
11/2/2014,  38.66 
12/2/2014,  39.00 
13/2/2014,  38.87 
14/2/2014,  38.95 
15/2/2014,  39.20 
16/2/2014,  39.38 
17/2/2014,  38.89 
18/2/2014,  39.55 
19/2/2014,  39.21 
20/2/2014,  39.79 
